,id,type,date,date_unixtime,from,from_id,text,text_entities,edited,edited_unixtime,forwarded_from,file,thumbnail,media_type,mime_type,duration_seconds,width,height,photo,title,actor,actor_id,action,message_id
693,3819,message,2022-09-14T17:37:21,1663166241,Накипело. Майкл Наки,channel1136078154,"['Прекрасный Сергей Смирнов и Нино Росебашвили! \n\n', {'type': 'link', 'text': 'https://www.youtube.com/watch?v=FeRe4QtrPZI'}, '']","[{'type': 'plain', 'text': 'Прекрасный Сергей Смирнов и Нино Росебашвили! \n\n'}, {'type': 'link', 'text': 'https://www.youtube.com/watch?v=FeRe4QtrPZI'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
694,3820,message,2022-09-14T19:00:29,1663171229,Накипело. Майкл Наки,channel1136078154,"['Начинаем вечерний эфир с Нино Росебашвили\n\n', {'type': 'link', 'text': 'https://youtu.be/syaX8iAFYuI'}, '']","[{'type': 'plain', 'text': 'Начинаем вечерний эфир с Нино Росебашвили\n\n'}, {'type': 'link', 'text': 'https://youtu.be/syaX8iAFYuI'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
695,3821,message,2022-09-15T09:20:15,1663222815,Накипело. Майкл Наки,channel1136078154,"['Мы с Татьяной Фельгенгауэр рады приветствовать вас в нашем ', {'type': 'text_link', 'text': 'Breakfast Show', 'href': 'https://youtu.be/WnQQNZF0Bx8'}, '!\n\nВоенный эксперт Юрий Федоров - о прогнозах на войну\nЭкономист Олег Ицхоки - тайном докладе Минфина о санкциях\nСоздатель ', {'type': 'link', 'text': 'Gulagu.net'}, ' Владимир Осечкин о видео с типа Пригожиным\nПолитик Владимир Милов - о европейских лидерах, разговаривающих с Путиным.']","[{'type': 'plain', 'text': 'Мы с Татьяной Фельгенгауэр рады приветствовать вас в нашем '}, {'type': 'text_link', 'text': 'Breakfast Show', 'href': 'https://youtu.be/WnQQNZF0Bx8'}, {'type': 'plain', 'text': '!\n\nВоенный эксперт Юрий Федоров - о прогнозах на войну\nЭкономист Олег Ицхоки - тайном докладе Минфина о санкциях\nСоздатель '}, {'type': 'link', 'text': 'Gulagu.net'}, {'type': 'plain', 'text': ' Владимир Осечкин о видео с типа Пригожиным\nПолитик Владимир Милов - о европейских лидерах, разговаривающих с Путиным.'}]",,,PLUSHEV/ПЛЮЩЕВ,,,,,,,,,,,,,
696,3822,message,2022-09-15T18:19:29,1663255169,Накипело. Майкл Наки,channel1136078154,"['Рамзан Кадыров предлагает внезапный вариант мобилизации, которую он обозначает, как ""самомобилизация"". Возможно ли такое представить, обсудили с Русланом Левиевым. Также подробное описание всей линии фронта, включая продолжающееся наступление ВСУ – в новой сводке.\n\n', {'type': 'link', 'text': 'https://youtu.be/EIezTZBOgTc'}, '']","[{'type': 'plain', 'text': 'Рамзан Кадыров предлагает внезапный вариант мобилизации, которую он обозначает, как ""самомобилизация"". Возможно ли такое представить, обсудили с Русланом Левиевым. Также подробное описание всей линии фронта, включая продолжающееся наступление ВСУ – в новой сводке.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/EIezTZBOgTc'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
697,3823,message,2022-09-15T20:37:43,1663263463,Накипело. Майкл Наки,channel1136078154,"['Потрясающий ролик Сергея Смирнова. Я хотел сделать что-то похожее года полтора назад, но мне не хватило усидчивости и журналистских навыков. Присоединяюсь к призыву Сережи — давайте перестанем называть версию о взрыве домов ФСБ — конспирологией. Я не говорю, что уверен в ней на 100%, но есть все основания рассматривать её, как одну из основных. И надеюсь, что в какой-то момент мы узнаем всю правду. \n\n', {'type': 'link', 'text': 'https://youtu.be/yHuMVjZO1rU'}, '']","[{'type': 'plain', 'text': 'Потрясающий ролик Сергея Смирнова. Я хотел сделать что-то похожее года полтора назад, но мне не хватило усидчивости и журналистских навыков. Присоединяюсь к призыву Сережи — давайте перестанем называть версию о взрыве домов ФСБ — конспирологией. Я не говорю, что уверен в ней на 100%, но есть все основания рассматривать её, как одну из основных. И надеюсь, что в какой-то момент мы узнаем всю правду. \n\n'}, {'type': 'link', 'text': 'https://youtu.be/yHuMVjZO1rU'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
698,3824,message,2022-09-16T15:04:27,1663329867,Накипело. Майкл Наки,channel1136078154,"['У Плющева сегодня день рождения! Что тут скажешь, мы три года проводим с ним по 6-7 часов в неделю, разговаривая на самые разные темы. Поддерживаем друг друга, спорим, смеёмся, грустим. Саша абсолютно лишён журналистского снобизма, при этом умён и проницателен. Но вы это всё и без меня знаете! Поздравлять будем на стриме, а пока кто-то из подписчиков Нино совместил два мема – про информационную валькирию, да про ОНГАР. Получилось по-настоящему кринжово!\n\n', {'type': 'link', 'text': 'https://t.me/ninotok/2233'}, '']","[{'type': 'plain', 'text': 'У Плющева сегодня день рождения! Что тут скажешь, мы три года проводим с ним по 6-7 часов в неделю, разговаривая на самые разные темы. Поддерживаем друг друга, спорим, смеёмся, грустим. Саша абсолютно лишён журналистского снобизма, при этом умён и проницателен. Но вы это всё и без меня знаете! Поздравлять будем на стриме, а пока кто-то из подписчиков Нино совместил два мема – про информационную валькирию, да про ОНГАР. Получилось по-настоящему кринжово!\n\n'}, {'type': 'link', 'text': 'https://t.me/ninotok/2233'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
699,3825,message,2022-09-16T17:05:23,1663337123,Накипело. Майкл Наки,channel1136078154,"['В Изюме начали находить стихийные могилы и признаки казней российскими солдатами. К сожалению, навсегда засевшая в голове у всего мира Буча – это лишь один пример того, что делают войска РФ на оккупированных территориях. Изюм – стал новой страницей свидетельств этих преступлений.\nПараллельно большие проблемы у оккупационных властей – они всё чаще становятся мишенью различных атак и платят за свои действия – жизнью.\nОтдельно развивается наступление на Херсонском направлении, в подтверждение слов о том, что оккупированная территория находится под полным огневым контролем ВСУ – удары были осуществлены по кабинету Стремоусова. Подробности обсудили с Русланом Левиевым.\n\n', {'type': 'link', 'text': 'https://youtu.be/nkmSyp8zOVs'}, '']","[{'type': 'plain', 'text': 'В Изюме начали находить стихийные могилы и признаки казней российскими солдатами. К сожалению, навсегда засевшая в голове у всего мира Буча – это лишь один пример того, что делают войска РФ на оккупированных территориях. Изюм – стал новой страницей свидетельств этих преступлений.\nПараллельно большие проблемы у оккупационных властей – они всё чаще становятся мишенью различных атак и платят за свои действия – жизнью.\nОтдельно развивается наступление на Херсонском направлении, в подтверждение слов о том, что оккупированная территория находится под полным огневым контролем ВСУ – удары были осуществлены по кабинету Стремоусова. Подробности обсудили с Русланом Левиевым.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/nkmSyp8zOVs'}, {'type': 'plain', 'text': ''}]",2022-09-16T17:06:56,1663337216,,,,,,,,,,,,,,
700,3826,message,2022-09-16T21:15:20,1663352120,Накипело. Майкл Наки,channel1136078154,"ПРЕДСТАВЛЯЕТЕ, ЕСТЬ СПИСОК, ГДЕ ПРЯМО ЗА МНОЙ ИДЕТ МАКСИМ ГАЛКИН! 

пойду бабушке расскажу","[{'type': 'plain', 'text': 'ПРЕДСТАВЛЯЕТЕ, ЕСТЬ СПИСОК, ГДЕ ПРЯМО ЗА МНОЙ ИДЕТ МАКСИМ ГАЛКИН! \n\nпойду бабушке расскажу'}]",,,,,,,,,840.0,261.0,(File not included. Change data exporting settings to download.),,,,,
701,3827,message,2022-09-16T21:17:01,1663352221,Накипело. Майкл Наки,channel1136078154,"['Возможно, в силу разных обстоятельств, вы подумали, что главного ', {'type': 'text_link', 'text': 'стрима всех стримов', 'href': 'https://youtu.be/OadsbVn7v0k'}, ' сегодня не будет? Как бы не так! Мы с ', {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, ' ждем вас в 22 мск. \n\nПриносите ', {'type': 'text_link', 'text': 'вопросы', 'href': 'https://naki.supportme.live/'}, '!']","[{'type': 'plain', 'text': 'Возможно, в силу разных обстоятельств, вы подумали, что главного '}, {'type': 'text_link', 'text': 'стрима всех стримов', 'href': 'https://youtu.be/OadsbVn7v0k'}, {'type': 'plain', 'text': ' сегодня не будет? Как бы не так! Мы с '}, {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, {'type': 'plain', 'text': ' ждем вас в 22 мск. \n\nПриносите '}, {'type': 'text_link', 'text': 'вопросы', 'href': 'https://naki.supportme.live/'}, {'type': 'plain', 'text': '!'}]",,,PLUSHEV/ПЛЮЩЕВ,,,,,,,,,,,,,
702,3828,message,2022-09-16T22:00:41,1663354841,Накипело. Майкл Наки,channel1136078154,"['Вот и ', {'type': 'text_link', 'text': 'стрим', 'href': 'https://youtu.be/OadsbVn7v0k'}, ' с ', {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, '!']","[{'type': 'plain', 'text': 'Вот и '}, {'type': 'text_link', 'text': 'стрим', 'href': 'https://youtu.be/OadsbVn7v0k'}, {'type': 'plain', 'text': ' с '}, {'type': 'text_link', 'text': 'Майклом', 'href': 'http://t.me/nackepelo'}, {'type': 'plain', 'text': '!'}]",,,PLUSHEV/ПЛЮЩЕВ,,,,,,,,,,,,,
703,3829,message,2022-09-17T12:08:59,1663405739,Накипело. Майкл Наки,channel1136078154,"['Я боюсь представить, что происходит в Кремле, если Владимир Путин ТАК заговорил. Нет, конечно, «мы воюем в полсилы», «мы ещё даже не начинали», «это было предупреждение» – всё это никуда не делось. Но мало того, что появились сетования – мол, «надо всё это поскорее закончить», так ещё и прямо говорит: Москва запрашивала переговоры, Зеленский не захотел. Да даже упоминается Эрдоган, который предлагал организовать встречу двух президентов. То есть от позиции – Путин будет принимать только капитуляцию, спустя большие потери и ряд военных поражений – Путин уже стоит и мямлит, что с ним не хотят разговаривать. Он вообще выглядел на этом брифинге как собака побитая. Какая-то смесь неправдоподобных оправданий и бесконечные жалобы.\n\nСудя по всему, понимание, что всё очень плохо – пришло. Скоро придёт и понимание масштаба.\n\n', {'type': 'link', 'text': 'https://youtu.be/7clZBYgLR7M'}, '']","[{'type': 'plain', 'text': 'Я боюсь представить, что происходит в Кремле, если Владимир Путин ТАК заговорил. Нет, конечно, «мы воюем в полсилы», «мы ещё даже не начинали», «это было предупреждение» – всё это никуда не делось. Но мало того, что появились сетования – мол, «надо всё это поскорее закончить», так ещё и прямо говорит: Москва запрашивала переговоры, Зеленский не захотел. Да даже упоминается Эрдоган, который предлагал организовать встречу двух президентов. То есть от позиции – Путин будет принимать только капитуляцию, спустя большие потери и ряд военных поражений – Путин уже стоит и мямлит, что с ним не хотят разговаривать. Он вообще выглядел на этом брифинге как собака побитая. Какая-то смесь неправдоподобных оправданий и бесконечные жалобы.\n\nСудя по всему, понимание, что всё очень плохо – пришло. Скоро придёт и понимание масштаба.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/7clZBYgLR7M'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
704,3830,message,2022-09-17T13:04:56,1663409096,Накипело. Майкл Наки,channel1136078154,"['Долгожданная премьера! Вы все хотели интервью с этим героем✨ \n\nВсем привет! В этот раз по коридору шел Дмитрий Низовцев. Дима оказался очень глубоким, противоречивым и интересным человеком!\n\nНасколько сильно экранный образ отличается от реального? Как относиться к ошибкам и можно ли их себе прощать? Что для человека значат родители, и что если они к тебе несправедливы? \nЧто делать с чувством неуверенности в себе? Как с ним справиться?\n\nКстати, сейчас я тоже переживаю, что вам могут быть не интересны мои вопросы - так что наш разговор с Дмитрием как никогда кстати ;)\n\nPS. Предвосхищая ваши вопросы - нет, я не беременна. Просто поправилась. Да, прическа вышла неаккуратной, но сейчас я точно ничего не могу с этим поделать.\n\n', {'type': 'link', 'text': 'https://youtu.be/SVHNu36ZVFQ'}, '']","[{'type': 'plain', 'text': 'Долгожданная премьера! Вы все хотели интервью с этим героем✨ \n\nВсем привет! В этот раз по коридору шел Дмитрий Низовцев. Дима оказался очень глубоким, противоречивым и интересным человеком!\n\nНасколько сильно экранный образ отличается от реального? Как относиться к ошибкам и можно ли их себе прощать? Что для человека значат родители, и что если они к тебе несправедливы? \nЧто делать с чувством неуверенности в себе? Как с ним справиться?\n\nКстати, сейчас я тоже переживаю, что вам могут быть не интересны мои вопросы - так что наш разговор с Дмитрием как никогда кстати ;)\n\nPS. Предвосхищая ваши вопросы - нет, я не беременна. Просто поправилась. Да, прическа вышла неаккуратной, но сейчас я точно ничего не могу с этим поделать.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/SVHNu36ZVFQ'}, {'type': 'plain', 'text': ''}]",,,Кринжовник✨,,,,,,,,,,,,,
705,3831,message,2022-09-17T17:12:56,1663423976,Накипело. Майкл Наки,channel1136078154,"['Российская армия сгоняют срочников в Белгородскую область для её защиты от потенциальных нападений ВСУ. Таким образом, достижением военной машины Путина стало продвижение войск РФ от Киева к Белгороду. Великие стратеги. Параллельно появились подробности российского отступления с Харьковского направления. Солдаты просто писали отказы воевать. Об этом и многом другом – в свежей сводке с Русланом Левиевым\n\n', {'type': 'link', 'text': 'https://youtu.be/dEOn5kDp5MA'}, '']","[{'type': 'plain', 'text': 'Российская армия сгоняют срочников в Белгородскую область для её защиты от потенциальных нападений ВСУ. Таким образом, достижением военной машины Путина стало продвижение войск РФ от Киева к Белгороду. Великие стратеги. Параллельно появились подробности российского отступления с Харьковского направления. Солдаты просто писали отказы воевать. Об этом и многом другом – в свежей сводке с Русланом Левиевым\n\n'}, {'type': 'link', 'text': 'https://youtu.be/dEOn5kDp5MA'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
706,3832,message,2022-09-17T22:49:40,1663444180,Накипело. Майкл Наки,channel1136078154,"Не пишите, не пишите в Вконтакте!

Плешивый снова о бане. В очередной раз пересчитала статистику, за публикации в каких соцмедиа преследуют за антивоенные высказывания по статье 20.3.3. Посмотрите на таблицу - данные говорят сами за себя. Разрыв между Вконтактом (почти 60%) и второй любимой народной соцсетью (Одноклассники - всего 6%) гигантский - в 10 раз!. Центр Э плотно осуществляет мониторинг именно ВК, а вот, как правило, сообщения в ватсапе становятся частью уголовного дела благодаря доносам.

В таблице учтены все случаи, когда мы точно знаем, где человек писал крамолу (в 200 случаях эти данные вымараны безвозвратно). А всего ""сетевые преступления"" - 26% от общего количества ""дискриминации"" по статье 20.3.3","[{'type': 'plain', 'text': 'Не пишите, не пишите в Вконтакте!\n\nПлешивый снова о бане. В очередной раз пересчитала статистику, за публикации в каких соцмедиа преследуют за антивоенные высказывания по статье 20.3.3. Посмотрите на таблицу - данные говорят сами за себя. Разрыв между Вконтактом (почти 60%) и второй любимой народной соцсетью (Одноклассники - всего 6%) гигантский - в 10 раз!. Центр Э плотно осуществляет мониторинг именно ВК, а вот, как правило, сообщения в ватсапе становятся частью уголовного дела благодаря доносам.\n\nВ таблице учтены все случаи, когда мы точно знаем, где человек писал крамолу (в 200 случаях эти данные вымараны безвозвратно). А всего ""сетевые преступления"" - 26% от общего количества ""дискриминации"" по статье 20.3.3'}]",,,(Не)занимательная антропология,,,,,,796.0,552.0,(File not included. Change data exporting settings to download.),,,,,
707,3833,message,2022-09-18T11:42:18,1663490538,Накипело. Майкл Наки,channel1136078154,"['Всем привет! Вдруг кто пропустил ;) Сегодня будет семейный стрим! В 14.00 по Москве. Всех очень ждём❤️\n\n', {'type': 'text_link', 'text': 'https://youtu.be/4TtB92TQAVQ', 'href': 'https://youtu.be/4TtB92TQAVQ'}, '']","[{'type': 'plain', 'text': 'Всем привет! Вдруг кто пропустил ;) Сегодня будет семейный стрим! В 14.00 по Москве. Всех очень ждём❤️\n\n'}, {'type': 'text_link', 'text': 'https://youtu.be/4TtB92TQAVQ', 'href': 'https://youtu.be/4TtB92TQAVQ'}, {'type': 'plain', 'text': ''}]",,,Кринжовник✨,,,,,,,,,,,,,
708,3834,message,2022-09-18T12:47:49,1663494469,Накипело. Майкл Наки,channel1136078154,"['На протяжении почти семи месяцев из разных источников приходит информация о тех или иных слабостях российской армии. Проблемы со снабжением, некомпетентное командование, отсутствие синхронизации, низкий боевой дух, устаревшее вооружение, неукомплектованность. Поэтому недавнее поражение на Харьковском направлении вполне закономерно и не является исключением. В этом ролике мы с Яном Матвеевым попробовали разобраться, что делает российскую армию, которая продавала себя, как вторая в мире, настолько неэффективной.\n\n', {'type': 'link', 'text': 'https://youtu.be/n2oJsbRs0qg'}, '']","[{'type': 'plain', 'text': 'На протяжении почти семи месяцев из разных источников приходит информация о тех или иных слабостях российской армии. Проблемы со снабжением, некомпетентное командование, отсутствие синхронизации, низкий боевой дух, устаревшее вооружение, неукомплектованность. Поэтому недавнее поражение на Харьковском направлении вполне закономерно и не является исключением. В этом ролике мы с Яном Матвеевым попробовали разобраться, что делает российскую армию, которая продавала себя, как вторая в мире, настолько неэффективной.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/n2oJsbRs0qg'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
709,3835,message,2022-09-18T14:03:00,1663498980,Накипело. Майкл Наки,channel1136078154,"['Начали стрим с Нино Росебашвили! \n\n', {'type': 'link', 'text': 'https://youtu.be/4TtB92TQAVQ'}, '']","[{'type': 'plain', 'text': 'Начали стрим с Нино Росебашвили! \n\n'}, {'type': 'link', 'text': 'https://youtu.be/4TtB92TQAVQ'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
710,3836,message,2022-09-18T15:17:42,1663503462,Накипело. Майкл Наки,channel1136078154,"Ну вот, конечно, умеет АП (администрация президента) себе в член стрелять. Зачем было вынуждать Аллу говорить, включая Галкина в список Минюста? Теперь количество людей, которые задумаются, вырастет кратно.","[{'type': 'plain', 'text': 'Ну вот, конечно, умеет АП (администрация президента) себе в член стрелять. Зачем было вынуждать Аллу говорить, включая Галкина в список Минюста? Теперь количество людей, которые задумаются, вырастет кратно.'}]",2022-09-18T15:50:29,1663505429,,,,,,,642.0,879.0,(File not included. Change data exporting settings to download.),,,,,
711,3837,message,2022-09-18T16:49:46,1663508986,Накипело. Майкл Наки,channel1136078154,"Лучшей стратегией для пропаганды сейчас было бы – не заметить поста Пугачёвой. Просто сделать вид, что его не существует: глядишь, до целевой аудитории Путина (женщины 35-55) пост в Инстаграме бы и не дошёл.

Но они же тупые, поэтому сейчас начнут ""отвечать"". Тем самым сделают так, что каждый человек в России будет знать, что великая Алла Борисовна, которая была до президента Путина и будет после – открыто выступила против его войны.","[{'type': 'plain', 'text': 'Лучшей стратегией для пропаганды сейчас было бы – не заметить поста Пугачёвой. Просто сделать вид, что его не существует: глядишь, до целевой аудитории Путина (женщины 35-55) пост в Инстаграме бы и не дошёл.\n\nНо они же тупые, поэтому сейчас начнут ""отвечать"". Тем самым сделают так, что каждый человек в России будет знать, что великая Алла Борисовна, которая была до президента Путина и будет после – открыто выступила против его войны.'}]",,,,,,,,,,,,,,,,
712,3838,message,2022-09-18T17:58:37,1663513117,Накипело. Майкл Наки,channel1136078154,"['Что-то модно, что-то вышло из моды, а что-то вечно. К последней категории относится авторитет Аллы Пугачёвой. Её пост против войны, развязанной Владимиром Путиным, привёл к эффекту разорвавшейся бомбы. Пугачёва влияет, в первую очередь, на ядерный электорат Путина, а не на условного слушателя Оксимирона и Нойза. Кто-то говорит, что Кремль нажил себе очень могущественного врага, и это сильное поражение в борьбе за умы, кто-то твердит, что ничего не поменяется, а Пугачёва уже ни на что не влияет. Кто прав и какие последствия будут у антивоенного высказывания самого известного человека России? Об этом – в новом ролике.\n\n', {'type': 'link', 'text': 'https://youtu.be/AgD7nu_u02w'}, '']","[{'type': 'plain', 'text': 'Что-то модно, что-то вышло из моды, а что-то вечно. К последней категории относится авторитет Аллы Пугачёвой. Её пост против войны, развязанной Владимиром Путиным, привёл к эффекту разорвавшейся бомбы. Пугачёва влияет, в первую очередь, на ядерный электорат Путина, а не на условного слушателя Оксимирона и Нойза. Кто-то говорит, что Кремль нажил себе очень могущественного врага, и это сильное поражение в борьбе за умы, кто-то твердит, что ничего не поменяется, а Пугачёва уже ни на что не влияет. Кто прав и какие последствия будут у антивоенного высказывания самого известного человека России? Об этом – в новом ролике.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/AgD7nu_u02w'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
713,3839,message,2022-09-18T20:11:32,1663521092,Накипело. Майкл Наки,channel1136078154,"Отдельно поражает категория людей, которые вновь причитают: мол, «ни на что не влияет эта ваша Пугачёва». Нет, когда это говорит депутат Толстой – понятно, работа у него такая. Но есть эти, знаете, циники, у которых ничто ни на что не влияет. Ну знаете, у которых хвост вилял собакой в феврале, а никакой войны не планировалось. Или у которых санкции персональные никак не действуют (даже когда Фридман звонит в Киев, деньги предлагает, лишь бы их сняли).

Ответ тут очень прост и не поменялся у меня за много лет. Смотреть надо на тех, кто принимает решения с другой стороны. «Круги на воде» я это называю. Как власть реагирует на тех артистов, кто против них выступает? Что Кремль делает с независимыми медиа? Как поступает с критическими и антивоенными твитами/постами. И тут прекрасно видно, что в Кремле с нигилистами-скептиками не согласны. За антивоенные посты вводят уголовку, звёзд вымарывают из фильмов, афиш и уже отснятых проектов. А Галкина объявляют нацпредателем за пару сторис в Инстаграме. По приколу? Ну может. А может, и знают довольно понятную истину, что люди очень доверяют селебритиз и обращают внимание на их высказывания. Поэтому, кстати, для рекламы товаров или, например, поправок в Конституцию использовали медийные лица, а не профессиональных ораторов.

Не стоит, конечно, ожидать, что Пугачёва выступила – и Путин уйдёт через два дня. Но что это мощнейший удар по доверию россиян к пропаганде и к власти – довольно очевидно даже самой власти.","[{'type': 'plain', 'text': 'Отдельно поражает категория людей, которые вновь причитают: мол, «ни на что не влияет эта ваша Пугачёва». Нет, когда это говорит депутат Толстой – понятно, работа у него такая. Но есть эти, знаете, циники, у которых ничто ни на что не влияет. Ну знаете, у которых хвост вилял собакой в феврале, а никакой войны не планировалось. Или у которых санкции персональные никак не действуют (даже когда Фридман звонит в Киев, деньги предлагает, лишь бы их сняли).\n\nОтвет тут очень прост и не поменялся у меня за много лет. Смотреть надо на тех, кто принимает решения с другой стороны. «Круги на воде» я это называю. Как власть реагирует на тех артистов, кто против них выступает? Что Кремль делает с независимыми медиа? Как поступает с критическими и антивоенными твитами/постами. И тут прекрасно видно, что в Кремле с нигилистами-скептиками не согласны. За антивоенные посты вводят уголовку, звёзд вымарывают из фильмов, афиш и уже отснятых проектов. А Галкина объявляют нацпредателем за пару сторис в Инстаграме. По приколу? Ну может. А может, и знают довольно понятную истину, что люди очень доверяют селебритиз и обращают внимание на их высказывания. Поэтому, кстати, для рекламы товаров или, например, поправок в Конституцию использовали медийные лица, а не профессиональных ораторов.\n\nНе стоит, конечно, ожидать, что Пугачёва выступила – и Путин уйдёт через два дня. Но что это мощнейший удар по доверию россиян к пропаганде и к власти – довольно очевидно даже самой власти.'}]",,,,,,,,,,,,,,,,
714,3840,message,2022-09-19T12:07:05,1663578425,Накипело. Майкл Наки,channel1136078154,"['Несмотря на то, что экономика России не посыпалась резко после введения санкций и начала Путиным войны, всё больше неприятностей появляется у Кремля. Bloomberg выяснил, что правительство не может найти хороших для себя сценариев, так как цены на энергоносители до небес не взлетели, а количество проблем резко увеличивается. Безработицу признаёт уже даже Путин, юани, которые должны были стать спасением, рекордно падают, а бюджет перестаёт быть профицитным. Что происходит с российской экономикой, разбираем вместе с Владимиром Миловым на фактах и графиках.\n\n', {'type': 'link', 'text': 'https://youtu.be/rvvpxZcUCGM'}, '']","[{'type': 'plain', 'text': 'Несмотря на то, что экономика России не посыпалась резко после введения санкций и начала Путиным войны, всё больше неприятностей появляется у Кремля. Bloomberg выяснил, что правительство не может найти хороших для себя сценариев, так как цены на энергоносители до небес не взлетели, а количество проблем резко увеличивается. Безработицу признаёт уже даже Путин, юани, которые должны были стать спасением, рекордно падают, а бюджет перестаёт быть профицитным. Что происходит с российской экономикой, разбираем вместе с Владимиром Миловым на фактах и графиках.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/rvvpxZcUCGM'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
715,3841,message,2022-09-19T13:10:33,1663582233,Накипело. Майкл Наки,channel1136078154,"['Может ли тюрьма исправить преступника? А если речь о маньяке или серийном убийце? Что может усмирить зверя внутри? И что должно произойти, чтобы маньяк перестал убивать?\n\nНекоторые преступники получают второй шанс. Они встречаются с комиссией по УДО и готовятся к этому дню долгие годы: оттачивают формулировки, репетируют жалобный тон, учатся покорно смотреть себе под ноги и пускать послушную слезу. И все ради того, чтобы вновь оказаться на свободе.\n\n\n', {'type': 'link', 'text': 'https://www.youtube.com/watch?v=Q0_Or0w2BQE'}, '']","[{'type': 'plain', 'text': 'Может ли тюрьма исправить преступника? А если речь о маньяке или серийном убийце? Что может усмирить зверя внутри? И что должно произойти, чтобы маньяк перестал убивать?\n\nНекоторые преступники получают второй шанс. Они встречаются с комиссией по УДО и готовятся к этому дню долгие годы: оттачивают формулировки, репетируют жалобный тон, учатся покорно смотреть себе под ноги и пускать послушную слезу. И все ради того, чтобы вновь оказаться на свободе.\n\n\n'}, {'type': 'link', 'text': 'https://www.youtube.com/watch?v=Q0_Or0w2BQE'}, {'type': 'plain', 'text': ''}]",,,Кринжовник✨,,,,,,,,,,,,,
716,3842,message,2022-09-19T17:24:21,1663597461,Накипело. Майкл Наки,channel1136078154,"['Самоизоляция уже была, настал черед самомобилизации. Когда Кремль понимает, что какое-то действие разозлит людей слишком сильно, он пытается провернуть простой как грабли трюк – сделать вид, что РФ – это действительно федерация. Видимо, новая попытка пополнить фронт будет заключаться в том, чтобы добровольно-принудительно загнать людей на войну, но через глав регионов. Можно было бы списать это на очередной эпатаж Кадырова, но уже целый ряд губернаторов сказал, что идея отличная. А без отмашки сверху главы российских регионов себе ничего не позволяют, особенно по таким чувствительным темам.\n\n', {'type': 'link', 'text': 'https://youtu.be/fwir19nVs9A'}, '']","[{'type': 'plain', 'text': 'Самоизоляция уже была, настал черед самомобилизации. Когда Кремль понимает, что какое-то действие разозлит людей слишком сильно, он пытается провернуть простой как грабли трюк – сделать вид, что РФ – это действительно федерация. Видимо, новая попытка пополнить фронт будет заключаться в том, чтобы добровольно-принудительно загнать людей на войну, но через глав регионов. Можно было бы списать это на очередной эпатаж Кадырова, но уже целый ряд губернаторов сказал, что идея отличная. А без отмашки сверху главы российских регионов себе ничего не позволяют, особенно по таким чувствительным темам.\n\n'}, {'type': 'link', 'text': 'https://youtu.be/fwir19nVs9A'}, {'type': 'plain', 'text': ''}]",,,,,,,,,,,,,,,,
